"IDcountry","(Intercept)","ST28Q012","ST28Q013","ST28Q014","ST28Q015","ST28Q016","ST27Q032","ST27Q033","ST27Q034","ST37Q052","ST37Q053","ST37Q054","ST13Q012","ST13Q013","ST13Q014","ST13Q015","ST37Q022","ST37Q023","ST37Q024","ST26Q062","ST17Q012","ST17Q013","ST17Q014","ST17Q015","IC01Q042","IC01Q043","ST27Q042","ST27Q043","ST27Q044","IC01Q092","IC01Q093","ST62Q192","ST62Q193","ST62Q194","ST62Q195","ST42Q022","ST42Q023","ST42Q024","ST26Q042","ST37Q012","ST37Q013","ST37Q014","ST37Q032","ST37Q033","ST37Q034","ST62Q062","ST62Q063","ST62Q064","ST62Q065","ST43Q062","ST43Q063","ST43Q064","ST07Q012","ST07Q013","ST05Q012","ST05Q013","ST62Q032","ST62Q033","ST62Q034","ST62Q035","ST84Q032","ST84Q033","ST84Q034","ST37Q072","ST37Q073","ST37Q074","ST27Q052","ST27Q053","ST27Q054","ST42Q032","ST42Q033","ST42Q034","ST42Q082","ST42Q083","ST42Q084","ST42Q052","ST42Q053","ST42Q054","ST37Q042","ST37Q043","ST37Q044","SC14Q052","SC14Q053","SC14Q054","IC03Q012","IC03Q013","IC03Q014","IC03Q015","ST62Q122","ST62Q123","ST62Q124","ST62Q125","ST62Q162","ST62Q163","ST62Q164","ST62Q165","ST61Q072","ST61Q073","ST61Q074","ST42Q012","ST42Q013","ST42Q014","ST61Q052","ST61Q053","ST61Q054","ST79Q072","ST79Q073","ST79Q074","ST91Q062","ST91Q063","ST91Q064","ST27Q012","ST27Q013","ST27Q014","ST62Q022","ST62Q023","ST62Q024","ST62Q025","IC22Q082","IC22Q083","IC22Q084","ST79Q042","ST79Q043","ST79Q044","ST15Q012","ST15Q013","ST15Q014","SC44Q062","SC44Q063","ST35Q032","ST35Q033","ST35Q034","ST84Q012","ST84Q013","ST84Q014","SC22Q012","SC22Q013","SC22Q014","ST61Q092","ST61Q093","ST61Q094","ST37Q062","ST37Q063","ST37Q064","ST93Q012","ST93Q013","ST93Q014","ST93Q015","ST26Q112","SC14Q082","SC14Q083","SC14Q084"
"JPN",474.879322123757,14.5586249525619,23.5255856692295,25.3136658268983,33.6886236503485,26.3843920607226,1.8274817650176,10.5078121947355,4.36489573168842,-5.47738258388349,-13.3557185401997,-0.389904381287728,-5.88579658565972,-13.2606641258229,11.159527973573,0,-9.90333116135122,-20.1130950052081,-14.3344165874772,-18.6828780628359,-3.57380499055206,-5.39193635277316,0,0,-7.9814175339708,6.58974350291133,-7.41856737240489,-13.5371191750457,-14.7439845274889,1.15657752284748,-5.79030332793007,-10.931839036747,-1.04668127433576,1.48185014691611,6.71927061209338,5.31853380741478,15.6848549236926,20.3293781825849,8.03417670624634,-4.21973369320523,-17.7952481137968,-16.5862002647736,-7.30685717658023,-17.0604282564529,-27.7784638388661,-4.29446689080139,-0.762963162976527,-2.98099293975144,3.10820301717143,11.3316116045968,4.35129908824555,3.50259492018521,-1.44374383302597,-21.813393184083,-84.3311957150106,-13.8521970366854,0.438036814502062,10.0399140516665,8.20689297088023,6.87024830044302,-14.0656718952839,2.54779483660689,1.4263265114228,-1.47647186495387,-4.06323146644097,-23.7556250677941,-2.92838477490056,-24.4994699364327,-141.746447888926,2.90570621492854,-0.543280542027702,-0.846730640129661,12.852466957556,9.46372376665752,12.1978523965711,11.7043667106201,10.4930708017072,18.0190328393377,7.2846556771445,0.529400167413379,-6.08155178428103,3.72544755860428,1.32550332640875,-22.9803286453204,-1.08839444181255,-8.3009860275078,-26.1254009061738,12.6250080894204,-8.83593903450591,8.68652032784512,3.06829515642994,18.4006632157551,18.8052216046744,19.5465478628459,27.5044497165156,28.9380540893569,-9.64171150414733,-9.13424611291025,-12.3690362868585,-1.51741873922205,0.29729437305175,0.570973823467971,-3.37578515318842,-5.75196008322525,-14.479826665374,4.29817292825004,8.30376029391741,17.1064724201708,1.5224675921977,19.7802799583878,13.717452162837,-12.2033076504031,-9.80998932742959,-6.74079418482105,-6.67837021380821,2.52193942300599,-0.410182778830859,10.3073236664843,11.3695680694523,4.7804068944671,-12.7321958434928,-3.72317985794064,4.71508638573041,0.481802648959802,0.706685386017242,-24.882543585895,9.29588862273239,-4.85293692222742,-31.0229502886608,3.33004082973978,3.60023033470027,6.15782659984866,9.77867073108446,14.7204949213268,11.1023247581883,-13.7984479239986,-47.5304063036145,-33.381552378464,-3.90381605383752,-2.70114217301661,-15.1781337831835,2.17282646642168,-16.0993903361223,-26.9650582355726,3.75286134175758,11.7630714636095,10.2118502891241,0.967065590617003,-3.5086537514152,-0.350128623895231,-0.461160713515212,31.1695913602741
"KAZ",391.033679917438,-10.0836761175835,-3.68845647010302,-0.656302304480708,-1.99321409471774,-17.3354352123849,4.13003870978547,11.3865980301814,14.3889639438217,-7.65404643469067,-11.1771938762045,-7.27310769397862,-7.74178086839259,-2.92425730320994,-25.1916745136339,2.66350579691523,-9.03838357496753,-8.89481495169288,-11.9722935399791,-7.22396721196497,9.86551100789774,0.868967441424622,-12.0139669268633,-16.2438043042757,6.29528695719174,0.981213995383244,-2.55179195527511,-1.57165951573048,-14.9296537310411,-2.74746869173506,1.61974709616706,5.24498992266949,3.79013425372824,9.08413015583916,6.74506607955204,-1.03291175844837,3.79789649000498,12.5782585119277,-3.78478982675885,-6.69697375047399,-7.7290537157867,-5.10647399516975,-8.35676098044522,-9.77793724126886,-14.2715218219443,3.02295457464434,2.62053179522483,6.50770777730418,11.8627684698534,5.81432972376339,3.51006778387591,5.91049363703616,6.37248248592948,-78.5526464884258,-6.53327882615988,2.30824908358743,4.27089512465329,-2.69012235003433,2.05800485082579,-0.0725798298151611,-1.38644821613944,6.16840287526882,11.8026371063688,-9.0541234953458,-9.82010080916174,-13.1034292826092,6.4437626680073,-21.4018974375252,-13.7030760884828,1.64631397837281,0.678828610146906,6.04791036261966,6.26245565115816,5.8678113679233,17.6278907720305,1.59966468706816,9.23861096049942,7.1819485613041,-1.22333792201413,-1.16806329191701,14.8661067361046,-1.5188521338328,-2.075304272129,17.4554314282412,-3.04094322533521,-2.70430239784724,1.39075267663903,9.54342611745842,0.872010491983066,1.66508467719967,-0.809720231554988,6.44975006186176,3.17825644016116,0.540917099219563,-0.485423548518446,4.36938736695611,-6.12244207757385,-0.416687152449965,-3.12897803776123,1.0592894584057,4.08314312152329,-4.26496940841832,2.17495371888436,-8.77509386431478,-5.25749934170829,11.2134835842056,13.5633085400641,12.8806923056443,-3.06351408355796,2.22102825666541,2.49525509708291,-0.299929324483647,3.96060899002233,18.3792852809613,-4.65114312401172,-1.03555708709139,-7.67607405298752,3.02158117640834,-2.39586985449386,-3.42005326907787,-1.42410983683111,3.8530261681811,3.38397728334443,4.53324800150502,-6.16463064836273,-12.5157810817444,2.08305183378317,-11.7448885992914,6.34378819864671,10.6497320534242,17.6282389765843,12.5255059061147,4.54784665079697,11.5310858520832,4.68072657025791,-5.4362081346444,-7.37483942265442,-11.2833761149344,0.878130998772374,-3.65481868819076,-2.41384151067896,-1.92918620725355,0.497335082452519,2.37697172612889,-4.58301249946972,3.31162791424205,8.44890659315181,1.5437177915999,-4.5741902905186,-10.7531565850558,-20.2586874331059,18.266020805937
"KOR",521.965940371027,1.40253283735191,14.6188242060577,14.9511251007589,26.7061052082518,47.344265851368,-2.96488009580605,-1.38142933544247,-6.21737170651096,1.52424964793349,-3.24016216231507,-14.0175567695328,1.76349156824179,1.67091382204105,29.0035977080498,63.518865651447,-10.1452083932092,-21.4508802495543,-22.0905179840323,-17.804848552556,-6.87177660159067,-7.79815859424145,0.0872432174300766,-16.7493384951871,-23.9335726671798,-1.26978965590757,8.06298034277745,0.792957374546629,-30.9948510623759,2.91614268111605,-3.35260017907002,13.9579000078252,3.87122511293289,2.3613051712074,8.84515568849063,7.12974807816133,24.6173923478097,28.4085003374054,4.34962568171478,-3.12272859837321,-13.5717188153375,-7.68900689025402,-9.70548199344387,-22.1216657528355,-17.2744040590071,-21.552573806559,-8.07305747039668,-8.17677693098592,0.109568937065404,-2.0771980674691,6.02150346171393,9.55625103042768,-18.3728695972462,-8.63858815925461,3.88240765101077,-8.53618788415627,-7.52157486989393,-2.68297222689498,-4.0883336766449,7.85711403125613,-4.28162948395221,7.62309643672018,10.5693219386865,0.324203519083274,-11.0733737769995,-19.3544752161518,3.01235088601121,1.99373097218557,-23.0028529095459,5.25378567444276,2.02746062395939,9.56264187326019,7.81890618350249,5.26339925561098,7.73646183387111,1.88286987199627,2.09428269360158,-14.5962782054018,1.46010484711269,6.10725682092285,-8.02001786782995,4.34304735120583,3.23087405409811,14.3964034415265,-7.57890817064662,-17.4788955150839,-50.5189406493283,0,-3.75936670281015,-13.3924510247242,-4.03943480089804,5.01048411764767,3.44869689380547,5.69064832244783,17.2665146592576,16.5350280074594,-1.24434174394794,-0.790429828913482,-20.7281155764398,-1.91783031281101,2.64263244152757,10.2900614227362,-2.82098005051668,-17.5246291376412,-17.7994665810383,-9.5036655305676,-0.0336539526768287,7.1786983846323,-12.77424548286,3.08635159098455,6.1531974870629,-20.3574774594823,-7.70173859540424,-5.20080407781344,-3.26656927216699,-7.43156617609857,-3.74297606297285,7.65405925823223,0.912467354362982,20.9542281067611,14.6444221896081,9.76190908376608,11.0333671384196,18.8963206656483,-5.2846035148608,4.09596766857149,1.31267955797784,-17.4759013629006,-27.2526830028104,-2.94529893620693,6.07156106177877,17.5858125188465,-3.57225751889596,-7.38795870860674,-14.517343832992,-13.1861413035424,-20.3075100037894,-53.8719837296431,-3.65602628862865,-15.0692619595917,-13.1496165339514,-0.563676685701472,-14.216453917947,-16.7885966056413,2.94486818416268,0.822686380447591,8.275440895794,-2.64272810793063,-2.61508756530296,2.12708715536754,16.6944746943317,10.6682320992352
"LTU",381.918247745939,9.05371087929114,29.0483415450464,35.5746329775039,41.9150762556611,52.3062124016405,10.2722927042226,7.91976041423695,10.4679950813988,-7.27809079105537,-11.9352935379046,-29.12155789902,-3.21115087514719,2.44141903585936,46.3577534957276,-10.932043354208,-12.4446592088674,-19.7521409473495,-0.928657634071491,23.3336468971245,3.05703324482743,3.52179152866121,-38.4245446446172,-79.7936745252823,0.323144115467409,-4.47519885078554,6.7096005416917,10.5054196792039,11.1565860174694,-2.49926969567359,-1.90434459978801,12.3582414738327,26.0910378230741,19.795008943783,19.6386888058608,-6.01278151901059,6.62014251745971,23.6828016714232,-20.1284370081971,-8.16039253849634,-19.5074019944101,-8.47263260809672,-12.3455312818661,-19.539395929986,-23.8120215413805,8.09623878275934,-0.826353828312453,7.49513172696062,11.2228583307004,-1.47154786368784,1.80856207489005,16.8261116077546,-69.8609934288392,-88.7376238791424,4.73575686383596,6.60952041002974,-2.83491111178655,-4.12504114812662,0.475415716529495,6.61124842273779,-4.50295875573978,1.9377735326543,8.76995524518722,-2.61325385493902,-3.75536138083954,-25.3697899248306,12.2352625001207,15.2713167457711,10.8423594556248,-0.144541671842774,4.73991615441136,6.06681679456959,-1.18575803116281,5.36561576054515,16.140796857028,12.233917296194,11.7893891700567,21.6864445608262,-1.41637099674522,-6.36403037786577,-16.4682601911308,-7.11137280267113,-15.5950198386973,-21.253115844798,1.29703403028453,1.74999259448277,-0.420338679825051,22.3134752137009,-17.0836407679067,-14.8354058041374,-3.62663490029542,3.39376759931936,2.80234923645119,5.66928026310011,7.51090279909611,1.13844772205002,-6.76451618889173,-3.63535894129982,-15.0325239571024,2.38143940030143,4.44985728795617,18.1092933647692,-1.92435566426654,-9.48902650366779,-15.905551733103,8.0956996877849,10.0161095378844,8.58190021729335,-3.68174992823967,-2.00425673240142,1.3420672574309,25.8305013722947,-0.192070045789793,5.33013754652355,-5.25698623639696,-0.82081876178003,-2.20194198613086,5.50877559636428,-2.70517920204616,-2.91970850985722,-2.34884756034351,-4.68254036114489,4.93758689063085,5.94750215412848,-11.617778457565,-17.5301341188737,-2.07840009919048,-0.591003782106334,-1.26895478224248,-6.37966451587553,6.7398436046735,13.8853308301559,3.0939375508618,16.4054631117553,12.6080141042721,-11.7241385317054,-18.7243696764545,-44.0121133752018,2.27658328793011,-3.60046742681803,4.76705593515278,-5.04860875008675,-8.83864793441603,-9.15017724111491,5.25242610118462,9.43635169680449,10.1218997953196,-1.36408609901828,5.70563533550775,-1.68488461890728,-4.52682987682008,70.9336292556848
"LUX",437.578551432216,-0.947006245050354,8.53436876038378,14.5644873524877,39.9343086551952,46.3589588398279,-10.925791392215,1.05403086797587,-5.39356595843415,-5.3098610441132,-21.4331366109796,-24.0838303934819,-1.82662957403365,7.411108955394,0.383750087482892,0.428636970728579,-7.43716688357844,-15.7694778232028,-20.4164442788573,-8.09910623276132,-2.44946658014562,-4.34052730228007,-7.42196568587817,-10.7366665821781,7.8819168508624,0.210928114797232,1.42404388894037,1.75052272068497,-10.3931424613004,0.349782564249645,-3.52816969700026,13.3888743383903,11.8585647010753,21.3649353351883,18.7663930796332,1.53313241633926,4.60467588910496,15.6414905077353,19.6189783566111,-8.43629553463574,-6.12690080748816,-11.6535129410975,-14.4679364799233,-15.7462067179388,-9.34846839802654,-7.2773071570695,0.636224550728763,-6.34485771625967,-3.32820989616391,4.82117838719778,11.4781103030214,15.1181690913194,-47.9510254126077,-49.4090613591779,-1.29989538511759,6.77605807309354,-10.697970293412,-3.83725633507832,-2.9287245122722,1.14395378288934,5.98078100034583,6.81609919019513,11.2071842779906,5.24953104689593,2.78362891196428,-19.5399116760306,3.65960430990166,11.024497884672,0.484561820632873,6.7152545731233,12.528111112951,16.7130627080524,7.8418251928554,13.4913445107394,16.2698283859718,7.00423432349245,7.89365237496234,10.1522425466537,-3.68171897740277,-12.6910285792438,-18.0046652036163,6.48513632609074,-33.0781781708158,-13.2796533862896,0.351760308366682,-3.12567166038656,-7.64317714712178,4.16257465200722,1.51276663485881,8.37658172621664,1.31643905285508,2.91887660466063,3.42424533582609,2.5353960137015,14.2994109622641,21.7601283974767,-8.38295523625725,-7.75795206566045,6.7623782371607,-0.400087720892239,9.80215656692056,1.36908913559445,-0.929612387935907,-11.9901703848826,-3.48494825995978,5.42255568347354,8.62519257773602,12.3723060086975,-0.261909125268239,3.53133396941953,9.59892722475542,-46.5933192867648,-29.6038220477884,-18.3012448471243,-11.4175897978627,-1.3109815221672,0.0665497890683018,6.56758049821682,0.169253966245018,-2.22832305903171,0.485618298907965,2.37242777511261,-1.05032703572286,10.2770594148946,1.7006128612756,5.64671854924896,4.72854745091992,11.0839493414939,-9.75298193736984,5.93452642555126,6.79532713317598,13.5546598881788,4.59324734122995,11.7411943902447,10.9976421855385,-8.2510135452411,-19.3472219533068,-23.2995843833337,2.57522725912241,-6.79181212911088,-15.1497178025228,-8.63962498800529,-10.481698835767,-12.8829518421146,-16.4986802210756,-6.36859645639968,0.724278121093801,-9.49204636567941,-8.36455754759231,-12.6980695693784,-8.18228584934819,6.53806409581891
"LVA",364.750989691183,-12.0078201374761,1.15625618935906,11.2920277416754,24.9282093841485,23.9378465106463,-0.183188446710414,0.144429277137614,4.87526870391452,-5.11232691227812,-17.2763343554054,8.99147167013452,-5.91457364559579,-14.4605276361776,-43.0862136264401,0,-11.5726013297682,-20.4612507751284,-25.0428962867886,-1.58083834862543,3.50762939097293,13.0892805232866,29.1339257792869,0,-0.639808735831143,-22.397403837991,0.341346829309941,-5.58192654737838,-3.99705682950197,1.38921560624513,-2.18489855807323,-0.0154952678607714,4.35929442674175,13.5733798888914,17.7914179984382,-2.14262127026578,7.8089637294008,10.7723245101898,6.97006816835112,-10.9553234202565,-17.1986490552059,-19.7733362245399,-6.25063339974854,-15.5860976779306,-10.9795703391814,-5.15585280219191,-5.36680961726125,5.89668435600629,6.23811955167441,-0.365698184899221,8.89419767091335,19.251083725399,-43.5096259937251,-37.9146560969469,-10.2909627527939,-3.22359589624218,-0.214251013221941,-1.17989181257979,1.80625319638174,0.263277008375654,-0.569376020289814,0.0719980562124603,7.78639293677595,2.96937106129587,-2.55229251388916,-7.56633730890419,3.60337458809682,18.0477417228302,-13.1794333657553,0.119906229587693,3.83211125611,9.34447494961061,4.52299486107493,1.22982140355433,1.40507294396444,4.07128349502938,7.16349547440443,10.7172521814585,-1.0270449572795,-4.69212219379972,7.21259162208202,3.21609834771986,4.49610828285171,-19.2475720975463,0.890308901794791,2.76146977413751,-12.970216087004,0,1.26580491034241,4.40053976965427,0.305784137841597,12.7115344107111,2.13317047305614,3.20891457406427,10.1717325921188,14.1987617278276,-2.58979496579726,-5.4335701272336,-0.391942158904517,6.93472332758034,14.0368119342774,27.24344501947,-3.40654675507921,-11.6479994922599,-11.3273896416876,8.34398171958135,8.96567503280081,17.5314872291777,-3.89627758911927,0.951935574118609,2.55836550574484,2.84953617276474,-18.8429257747188,-7.62780120193232,-21.4947786067111,-5.75903969662325,-5.96144077206032,2.67745641046592,19.6610475405665,27.9855791552047,30.0430210018136,1.71388521673508,11.4316905025643,14.4083303218125,-11.0689744233834,-12.8743600838153,4.55123446670551,16.1306367445451,13.5161047549427,8.03074473016495,12.5648867500821,14.3173231315209,3.39915425963454,9.51200894903055,11.5551852145346,26.5643504442102,24.1641032121246,1.96754934659917,-0.718089276127694,-2.3239430148174,2.28724979033605,-4.91396196696095,-10.5110835693411,-15.4737746313564,6.60491892354394,9.89994876221868,7.39837107699586,1.8937330722884,-14.5985321273733,-1.56135280250353,2.07475739159056,43.3694862715392
"MEX",341.538414391816,0.178882550385335,4.34314478796264,-1.1079811690932,6.09619812434361,-4.95266696926135,2.05449749813231,3.61712739363701,10.8212393942524,-5.96654714945078,-7.31018842060745,-9.15413644653246,8.04871887230749,2.90356399938569,-1.45354138248398,-3.13881685332429,-9.29043147549573,-12.7434070925341,-11.7354132235232,0.118696330952537,5.31089319190143,-1.6245336470094,-2.58235411251136,3.47513081892602,-12.0705649186684,2.99118491151085,1.83969399428538,2.95371984617279,1.87519384160241,-1.84982580208813,2.67988267508463,-1.67553656118734,4.34781162817543,6.46950368578068,8.97850891631139,1.8814167982662,11.0894142229772,23.7011297274342,-2.13998687219716,-3.34419637290856,-9.05614116685407,-12.4819387304118,-7.58632340466892,-13.9909176479632,-14.7575938861762,-0.351912782463006,2.08141512320567,3.72427551154543,6.21286204772087,1.35893357315268,7.62772609442897,13.3503622769351,-31.1372888984122,-37.1456880761872,7.56994486612787,4.09361280508045,0.64092551385571,1.45350480612444,-0.663520684206686,4.15000834504988,0.463629791196556,5.90325555970789,11.4733284855856,-1.98039515629568,-1.97227537344601,-1.86979368015083,4.08280870556274,0.947803802999748,3.24554043616007,0.156183415997067,4.63136894475643,7.82454583097175,2.90147520082166,6.72333709036332,14.2107167511447,2.22834667617293,7.46850382153122,10.0726499043716,-2.68576428815592,-5.05470660300272,-14.1718866691255,-4.88409203156022,-5.46023649262005,-13.6081215280402,-0.194183848604554,-7.0066656853257,-15.9425880891512,-23.9065961235692,-1.14720757521629,2.10521469990887,3.16089509823163,7.15173944893085,2.23462951576602,5.45631941194755,7.15829780682814,3.70991308821894,-3.06020942580344,-4.89332234789715,-3.08947587670893,2.42233586227987,5.66760105747056,10.6002795422874,-4.35760630619802,-5.24647683246414,-3.84993687674667,5.77852939713273,4.77981960425547,3.92312138766523,3.11966178313439,6.28752751424619,4.60449545066902,4.39157447953683,6.83850965415101,5.03786473290809,-6.66255729741833,-1.16049094740207,4.60554168989701,10.1955608683992,10.8216867614468,18.6989811480259,12.5858993724833,2.98638244295501,4.58515712058059,5.95721869126929,-0.0631719409797409,-0.305154015545452,5.98504504633516,1.92067474277094,1.8509266163584,3.73000901898014,13.986086519867,17.6613044209752,3.82001702180103,9.1818647516159,6.51845160152182,-5.44694349135994,-9.12536199803296,-15.5275854432946,-4.42442341105463,-2.95027708662162,-4.79923230106544,-1.4399466689612,0.37315938464099,1.24497516061634,-1.32489800940119,3.07243303067193,8.60475681366591,7.75769287886285,0.973650746195978,1.28818117750136,0.745105253427459,-4.56441138983505
"MNE",285.496055101071,-3.9562155150448,14.6291821644819,23.845602589417,27.367746656072,35.0194891284192,-0.514773020985868,0.487728338360609,25.795806947718,-6.53383077450224,-14.5012802030662,-33.8809454876364,-5.67939662838392,3.04283630926932,-30.6602199732596,128.941778280941,-4.5017940619898,-17.1430305186544,-22.2224103297612,6.69551577917404,4.14591062508491,-2.79329021094111,42.9027596786493,0,-0.947682374389869,1.4187090098063,4.5005727303743,6.68324395013047,-2.70647241180707,-5.04611180587352,-2.79473459664229,3.44159596828165,17.1461435766142,11.4028665346899,12.2679782163441,4.28765431576571,17.1288872452809,30.2449577080557,0.519024295746043,-1.10925396691499,-3.47367488017874,-14.9942022816418,-8.09968795922727,-11.7153574131992,2.50304317894468,2.21101452072352,5.30662952556065,7.99846869908042,10.5729582603027,-3.30488700907476,7.35731494352799,11.5423046536191,-46.7580562361784,-2.06274328648732,0.634204582521065,-0.528532975717236,6.88695459143936,7.65689665731007,3.30915751203808,13.4945784525697,-2.88165436016645,1.24818482387605,3.65311250170141,-3.90861061718065,-6.86856598765559,-5.67556649492244,3.81482393421741,-3.64881328524575,-9.83671991025757,7.93795747208081,7.79288005824127,10.5244768016796,2.00385845927902,4.55683893082142,4.33017131104284,1.95718478421138,7.59115571259376,4.21620326695093,0.023932001251026,-2.76173758936484,-9.72656686271982,3.03117019634165,15.2951507405187,12.305966899906,-1.06870176956288,-2.14922878806313,-6.92919631851766,5.17180234555573,-6.18128204636757,2.25452723051986,2.9765332561493,1.57311005082705,-0.319466746099364,7.66338887484934,4.32957490559737,3.57332357758837,-3.12421076963407,0.620770651054723,-15.6652413584804,4.8743023810254,6.90429529578178,4.22142131403519,-0.167321175216986,-5.10253739902662,-1.34193389579212,1.10605270368033,3.09237814482354,9.98152017633398,2.17744035818745,3.19060307147221,6.24898248899715,-17.8411257488471,-30.8022972762404,-14.5808665169345,1.90269279369972,-2.46459012814785,3.96315840576946,15.8508023208671,-1.1202755770991,-0.757791417207044,0.678592205782504,1.77604979810374,12.8091012002852,21.6785431317441,-16.5504772462192,-10.4437954475317,-7.54398128236777,-4.10058274052441,2.92567689842085,2.34230937238486,19.5544867583889,18.2092931164387,5.88294541882107,15.1661974132837,14.5236831193036,16.4575003277739,13.6191422069897,15.717445170375,-4.81507496353081,-10.0643678877342,-1.71013427219678,0.0412689277320411,1.16912541349041,6.56916851980313,6.31603950840759,9.67272832545634,11.8787389146906,18.0696361917263,1.73907513070058,-12.8031737748423,-4.70897006840322,0
"MYS",351.976484427089,0.966219102381289,10.9952130238013,10.5015203396484,16.6028829710767,-5.68512431333655,0.586158130142206,0.209789916760233,-0.963649256526653,-14.7486461686246,-19.5310030463623,-21.3348400893063,4.36893409963231,-0.388627132732782,7.51416317225382,-4.40591723875373,-3.43532092884925,-19.3314518707719,-22.8624565300715,-9.42430735592941,-16.3890250441161,-0.187651789609287,3.25334648114825,-1.2327382072913,0.608548382179552,0.839517987087931,0.0046982584952563,8.22871169741401,10.2995209935936,-0.797396202351789,-2.02211109749246,1.86307668217272,6.84056919157353,2.93903918995808,1.37776868763848,3.96912148914453,10.8790164715125,7.56421688257488,-8.79589680506645,-3.23803911356141,-10.5152156263929,-9.46609314407473,-6.11244687585676,-8.45372274589146,-5.92727234961752,-3.3572459709718,4.8290280325532,17.2811460678746,15.5353401579873,6.56631655306085,14.099671809437,14.2614492583567,1.00523736971558,4.46443920823298,-1.61714487782116,2.63110868878846,5.35109223936389,5.95102659507771,12.0984905632479,24.4857325860481,-1.19963564975666,17.931980064376,14.3378723215252,-6.73928423979588,-8.87904271361622,-15.8135662891394,-1.1521951287365,4.10256212224642,-0.597581959119105,2.70221653805681,-0.743257126327163,1.02295421903302,0.288846469159271,4.3108843490369,5.47596445122936,8.26394698217628,12.4197920956923,9.24666957819634,1.43789275711357,5.38412742743473,-15.4489697922861,1.94259664024113,8.95795967800888,-21.0464176436831,0.42020222369732,0.494341618807306,-1.12455183892309,-5.14525564418116,-1.54005176557079,2.05150458614787,10.6998153695562,12.4720511855759,2.19349296250837,5.65082713424856,2.87912283287448,7.37028246123419,-5.32743681250336,-11.0251574383977,-16.9169434339143,6.51648971439965,5.12534245912139,11.8698762171225,-4.47655663777225,-6.8888737085969,-16.5942481016617,-4.37903239929056,2.99977992271091,10.5349772001286,4.27880139339204,9.08194787562385,14.7389954262615,1.98694145761754,14.3994790380241,17.6302716630103,-1.72247545014157,-3.46177608836427,-8.04448462190834,-2.70317446219823,-0.0174562721231948,2.43215678920027,-0.913572067644594,11.2009855906366,13.6926544776294,16.6386218393812,-8.97443992420303,-4.34896755432161,-2.08445188463568,1.15458741410693,-6.79494403215751,2.63313968856467,9.89580235562407,5.05435223002999,0.740423468290871,-1.36395093016377,2.42299878506061,-16.8585591636102,-18.5466903077975,-32.4458945951792,-7.21672682359492,-14.0844613266073,-15.3847494867426,-4.75717281643257,1.14360907132959,-3.74127001167662,4.42649490704621,7.54148845107448,15.5619063674605,10.8707153017702,-2.49291501631419,-10.5385398265319,-7.04339317053234,-7.55052326784174
"NLD",364.006641932072,-2.75817669212329,10.6717061134624,6.47032779707492,26.3945475756393,33.1960877284399,-1.1512908894423,-4.26238753811402,1.81790614586688,-2.99580656447569,-14.2023058778239,0.27745693502118,-30.0615688132666,6.83807490030207,14.9759505045868,-42.0946640206371,-6.69067896658111,-14.635365862887,-37.9431435172977,-28.0861764125525,-35.6043195559755,-9.04237762398934,24.6277532369084,-10.1836878977328,-22.6050018325803,-18.5575657306496,2.70450110513786,4.85672530376518,-8.07579118484034,-21.2787861434561,-22.7528971127802,9.59383087507036,13.162732884973,13.2437861742431,12.1863239234836,5.57457595905667,10.5505999751148,12.295419187572,10.2711413051696,2.68765481527493,-14.5290201452399,-11.3526394349127,-9.99975322760242,-16.8670324122252,0.351121984937071,14.8184962360499,10.7009057756417,13.042772962637,16.2387291827388,-0.0934445212154,8.08565737840104,13.7233967988382,-38.7162306847976,-58.8890035365691,31.888808067895,4.38220328604934,-1.85290260923896,4.92870921611565,14.2940159358728,21.0732019378334,2.30395044018514,4.3128639846013,6.65172158883597,-2.39426565559391,-1.94839755460784,4.68166532432805,20.6492166764781,15.7364964618409,10.8401870247277,4.26401456690552,9.46729346474495,4.65483283101119,-1.31163411954143,-0.00666879697202734,-1.80595579324125,7.17917044108134,13.526608702088,16.3922588229231,5.93037148043801,4.9066987972281,5.51393848613735,-5.89232672629887,-5.17802455242458,-13.7801409323966,-0.406565229040109,-1.98056928145412,-7.90937158621013,-4.85255997739841,2.82235870387172,3.00487830537295,-1.14252922469104,3.50009649015251,4.3369805264992,11.5287802483806,8.17841393890227,12.6156411720539,-10.0843498091064,-20.6627817830573,-17.6367517472913,1.18108856580172,4.8063420944223,14.1444730808696,-6.27438625526957,-7.45205633750898,-17.1447853307546,5.63739943342931,9.58474813021611,11.9059177614123,2.6617264410108,8.33376002818625,3.7156251837024,-19.3348354859674,-6.0122805699546,2.83698732383623,10.1046911129793,14.5873299623939,13.314155065794,14.4136428483091,5.15896998449195,20.4635675657035,10.1756068372373,-8.44308732429198,0.973012682475811,12.8506465037847,14.2648750225575,-0.640325269510782,11.1320845807707,9.07747394867866,25.7215541462305,5.33034637424138,18.1160093300785,18.4173546429626,-1.26834713621548,9.33678546707348,13.6212862862288,2.17911496206639,-15.6308225084786,-45.6349167095287,-4.9325770689674,-2.42026368258185,-13.9692838656201,-7.9103132740987,-8.97704422856283,-15.6465880023821,-4.63563422717368,-1.99020805971625,4.83089656822989,-5.60021593469229,-6.93959694923708,-9.55113050275363,-1.86038246740943,33.3277245318844
